IsActive,Number,Name,Date,Notes,Barcode,ArticleAccountCoding,Unit,NetPrice,EU,stock,PurchasePrice,StockBalance,price_with_taxes,price_with_taxes (-20%)
TRUE,DR10475,(MK-MB-0906) - Mellomakselkryss ASBZ-906,1633427845,,,90,PCE,6304000,8,3,86.4,,788,630.4
TRUE,DR10476,"(MK-MB-4600) -  Ledd, Mellomaksel kryss",1633427846,,,90,PCE,9752000,32,0,345.6,,1219,975.2
TRUE,DR10477,Returpakke,1633427847,,,90,PCE,1880000,0,0,0,,,
TRUE,DR10478,(BM-221) - Drivaksel høyre,1633427848,,,90,PCE,27920000,100,0,1080,,3490,2792
TRUE,DR10479,(TCB-003) - (CB-TO-02) - Mellomaksel lager,1633427849,,,90,PCE,8960000,8,3,86.4,,1120,896
TRUE,DR10480,Drivlinje vinst,1633427850,,,90,PCE,0,0,0,0,,,
TRUE,DR10481,(Vw-250) - Drivaksel høyre,1633427851,,,90,PCE,17200000,49,0,529.2,,2150,1720
TRUE,DR10482,TESTPRODUKT anto,1633427852,,,90,PCE,1800000,0,0,0,,,
TRUE,DR10484,(KCB-SOR) - (CB-HY-6000 ) - Mellomaksellager,1633427853,,,90,PCE,10320000,26,2,280.8,,1290,1032
TRUE,DR10487,(BM-502A)- Drivaksel bak høyre,1633427854,,,90,PCE,22880000,78,0,842.4,,2860,2288
TRUE,DR10489,"(MK-IV-002) - Ledd, Mellomaksel",1633427855,,,90,PCE,8960000,0,0,0,,1120,896
TRUE,DR10491,"(MANBKU) - Drivakselmansjett, drivleddmansjett, drivknutemans",1633427856,,,90,PCE,7992000,0,0,0,,999,799.2
TRUE,DR10493,(HYCB-001) - (CB-HY-02) - Mellomaksel lager,1633427857,,,90,PCE,7992000,10,6,108,,999,799.2
TRUE,DR10498,"(S02) - Indre drivledd Drivaksling, drivaksel stikkaksel ",1633427858,,,90,PCE,0,24,2,259.2,,850,680
TRUE,DR10499,"(BM-105) - Drivaksel, Bmw, Framaksel venstre ",1633427859,,,90,PCE,0,62,0,669.6,,1800,1440
TRUE,DR10500,(OJ-VO-1671) - Drivknute,1633427860,,,90,PCE,7192000,24,5,259.2,,899,719.2
TRUE,DR10501,"(MANEDS) -Drivakselmansjett, mansjett, belg, drivknutemansj",1633427861,,,90,PCE,15200000,0,0,0,,1900,1520
TRUE,DR10502,(HO-241A) - Drivaksel høyre,1633427862,,,90,PCE,22400000,63,0,680.4,,2800,2240
TRUE,DR10505,"(BM300) -(MK-NI-300) - Ledd, Mellomaksel kryss",1633427863,,,90,PCE,5440000,6,3,64.8,,680,544
TRUE,DR10507,(OJ-BM-1953) Ledd,1633427864,,,90,PCE,8960000,25,2,270,,1120,896
TRUE,DR10508,(VO-232) - Drivaksel høyre,1633427865,,,90,PCE,28000000,125,0,1350,,3500,2800
TRUE,DR10510,(TO-247A) - Drivaksel høyre,1633427866,,,90,PCE,23120000,75,0,810,,2890,2312
TRUE,DR10517,"(MK-TO-2323) Ledd, Mellomaksel kryss",1633427867,,,90,PCE,4712000,4,2,43.2,,589,471.2
TRUE,DR10520,"ABS-givare fram, vänster",1633427868,,,90,PCE,0,0,0,0,,,
TRUE,DR10521,(ASN-R51F) - (MK-NI-5151) mellomaksel kryss,1633427869,,,90,PCE,5520000,6,4,64.8,,690,552
TRUE,DR10524,(CT-219) - Drivaksel høyre,1633427870,,,90,PCE,20960000,63,0,680.4,,2620,2096
TRUE,DR10529,"(OJ-VA-1450) -Ytre drivknute, drivledd, leddsett, hjulside",1633427871,,,90,PCE,5064000,18,3,194.4,,633,506.4
TRUE,DR10532,"Tillbehörssats, bromsbackar ",1633427872,,,90,PCE,0,0,0,0,,,
TRUE,DR10533,(Vo-120A) Drivaksel venstre,1633427873,,,90,PCE,20480000,104,0,1123.2,,2560,2048
TRUE,DR10534,(OJ-BM-1958) - Drivledd,1633427874,,,90,PCE,23920000,43,1,464.4,,2990,2392
TRUE,DR10537,Fakturagebyr,1633427875,,,50,PCE,392000,0,0,0,,,
TRUE,DR10540,(BM-299A) Drivaksel høyre,1633427876,,,90,PCE,26320000,112,0,1209.6,,3290,2632
TRUE,DR10543,"(0410-CU20RA43) Ytre drivknute, drivledd, leddsett",1633427877,,,90,PCE,11192000,26,1,280.8,,1399,1119.2
TRUE,DR10546,(VW-323A) Drivaksel,1633427878,,,90,PCE,23920000,60,0,648,,2990,2392
TRUE,DR10553,(FD-187) - Drivaksel venstre,1633427879,,,90,PCE,22400000,71,0,766.8,,2800,2240
TRUE,DR10555,(CB-IV-003) - Mellomaksel lager,1633427880,,,90,PCE,11120000,29,4,313.2,,1390,1112
TRUE,DR10556,"(TCB-ACA30) - (CB-TO-11112) - Mellomaksel lager, ",1633427881,,,90,PCE,12400000,29,0,313.2,,1550,1240
TRUE,DR10557,(CB-VW-003-H)- Mellomaksellager,1633427882,,,90,PCE,13520000,64,4,691.2,,1690,1352
TRUE,DR10559,(NI-299) -Drivaksel framaksel höyre,1633427883,,,90,PCE,23992000,87,0,939.6,,2999,2399.2
TRUE,DR10560,MOduler data till nettsiden,1633427884,,,60,PCE,129100000,0,0,0,,,
TRUE,DR10561,Bedriftspakke,1633427885,,,90,PCE,1880000,0,0,0,,,
TRUE,DR10562,"Klemmer til drivakselmansjett, mansjett, drivknut",1633427886,,,90,PCE,312000,0,0,0,,39,31.2
TRUE,DR10563,(OJ-TO-0269 ) - Drivledd,1633427887,,,90,PCE,7200000,24,1,259.2,,900,720
TRUE,DR10566,(ASBZ-209) - (MK-MB-0011) Mellomakselkryss,1633427888,,,90,PCE,9440000,19,5,205.2,,1180,944
TRUE,DR10568,På Døren Pakke,1633427889,,,90,PCE,1720000,0,0,0,,,
TRUE,DR10570,(CONE) - Enkel montering uten demontering av drivknuten,1633427890,,,90,PCE,1200000,2,13,21.6,,150,120
TRUE,DR10572,(AD-313A (AD-303A AD-288A9) - Drivaksel foran,1633427891,,,90,PCE,19200000,50,0,540,,2400,1920
TRUE,DR10574,(CJMB02) - Mellomaksel kryss,1633427892,,,90,PCE,5200000,7,0,75.6,,650,520
TRUE,DR10580,(CBMB11) - Mellomaksel lager,1633427893,,,90,PCE,11192000,39,2,421.2,,1399,1119.2
TRUE,DR10581,(VW-205A) - Drivaksel høyre,1633427894,,,90,PCE,17504000,50,0,540,,2188,1750.4
TRUE,DR10582,(S01) - Stikkaksel,1633427895,,,90,PCE,6800000,39,0,421.2,,850,680
TRUE,DR10583,"(VO-111A) -Drivaksel, Volvo framaksel venstre",1633427896,,,90,PCE,19200000,56,0,604.8,,2400,1920
TRUE,DR10591,(OJ-RV-1608) - Drivledd,1633427897,,,90,PCE,12400000,31,1,334.8,,1550,1240
TRUE,DR10593,"(HY-292A)  - Drivaksel, framaksel høyre",1633427898,,,90,PCE,23920000,107,0,1155.6,,2990,2392
TRUE,DR10594,(OJ-VA-1451) - Drivknute,1633427899,,,90,PCE,6872000,15,6,162,,859,687.2
TRUE,DR10598,"(BM-199A) - Drivaksel, Bmw, framaksel venstre",1633427900,,,90,PCE,0,112,0,1209.6,,3100,2480
TRUE,DR10599,(OJ-VA-1996) - Drivledd,1633427901,,,90,PCE,11600000,30,7,324,,1450,1160
TRUE,DR10603,"(BM-505) - Drivaksel Bmw, Framaksel høyre",1633427902,,,90,PCE,0,77,0,831.6,,4990,3992
TRUE,DR10605,(OJ-VA-1792)- Drivledd,1633427903,,,90,PCE,5400000,15,4,162,,675,540
TRUE,DR10612,Stikkaksel,1633427904,,,90,PCE,23920000,0,0,0,,,
TRUE,DR10615,(BM547) - (MK-OP-2030) - Mellomaksel kryss,1633427905,,,90,PCE,10000000,0,0,0,,1250,1000
TRUE,DR10621,(0110-MCU10A48R) - (OJ-TO-7887) - Drivledd,1633427906,,,90,PCE,15840000,29,1,313.2,,1980,1584
TRUE,DR10628,"(ASH-52) - (MK-HO-5252) - Ledd, Mellomaksel kryss",1633427907,,,90,PCE,5888000,8,5,86.4,,736,588.8
TRUE,DR10633,Mellomaksel org Renu,1633427908,,,90,PCE,60000000,0,0,0,,,
TRUE,DR10636,(OJ-FD-1620) - Drivledd,1633427909,,,90,PCE,6000000,21,0,226.8,,,
TRUE,DR10637,(MI-242A)- Drivaksel høyre,1633427910,,,90,PCE,26400000,77,0,831.6,,3300,2640
TRUE,DR10640,Ekspedisjonsavgift,1633427911,,,20,PCE,0,0,0,0,,,
TRUE,DR10641,(MB-AMS/3) - (KD-315185-06) - Mellomaksel,1633427912,,,90,PCE,71200000,340,0,3672,,8900,7120
TRUE,DR10649,(0410-CWRR) - (OJ-CT-1155) Drivknute,1633427913,,,90,PCE,12720000,38,2,410.4,,1590,1272
TRUE,DR10691,(VW-105A) - Drivaksel venstre,1633427914,,,90,PCE,14304000,50,0,540,,1788,1430.4
TRUE,DR10694,"(2110-FOCII20) - Ytre drivknute, drivledd, leddsett, hjulside",1633427915,,,90,PCE,9520000,16,1,172.8,,1190,952
TRUE,DR10696,(MB-602) - Drivaksel MB,1633427916,,,90,PCE,22400000,81,0,874.8,,2800,2240
TRUE,DR10698,(BZCB-209) -(CB-MB-196) - Mellomaksel lager,1633427917,,,90,PCE,12400000,29,0,313.2,,1550,1240
TRUE,DR10700,"(OJ-VA-1681) -Ytre drivknute, drivledd, leddsett, hjulside",1633427918,,,90,PCE,9824000,21,1,226.8,,1228,982.4
TRUE,DR10702,Servicepakke,1633427919,,,90,PCE,1352000,0,0,0,,,
TRUE,DR10703,"(HCB-001) -Mellomaksel lager, støttelager, opphengslager",1633427920,,,90,PCE,8792000,12,5,129.6,,1099,879.2
TRUE,DR10708,(VW-203) Drivaksel höyre,1633427921,,,90,PCE,13520000,49,0,529.2,,,
TRUE,DR10712,(EDI6051) Indre drivledd,1633427922,,,90,PCE,7920000,23,5,248.4,,990,792
TRUE,DR10717,(BM-404) - Drivaksel venstre foran,1633427923,,,90,PCE,38320000,75,0,810,,4790,3832
TRUE,DR10736,(OJ-HY-0686) - Drivknute,1633427924,,,90,PCE,11840000,29,4,313.2,,1480,1184
TRUE,DR10746,(OJ-HY-0653) - Drivledd,1633427925,,,90,PCE,6648000,16,0,172.8,,831,664.8
TRUE,DR10749,"(ASN-A60R) - Ledd, Mellomaksel kryss",1633427926,,,90,PCE,4800000,6,0,64.8,,600,480
TRUE,DR10752,"(ASM-93) - (MK-MI-101) - Ledd, Mellomaksel kryss",1633427927,,,90,PCE,5592000,4,5,43.2,,699,559.2
TRUE,DR10753,(VO-702) - Drivaksel Volvo framaksel venstre,1633427928,,,90,PCE,2,73,0,788.4,,3250,2600
TRUE,DR10754,(LRCB-FLI) - (CB-LR-001) Mellomaksel lager,1633427929,,,90,PCE,11192000,13,2,140.4,,1399,1119.2
TRUE,DR10773,(1610-164R) - (OJ-MB-2000) Drivledd yttre bak,1633427930,,,90,PCE,23920000,77,1,831.6,,2990,2392
TRUE,DR10783,frakt fra utlandet,1633427931,,,90,PCE,12000000,0,0,0,,,
TRUE,DR10785,"Bromssköld bak, höger",1633427932,,,90,PCE,0,0,0,0,,,
TRUE,DR10803,(OJ-HO-0863)- Ytre drivledd foran,1633427933,,,90,PCE,8000000,26,0,280.8,,1000,800
TRUE,DR10804,"( FD-270 )-Drivaksel, Volvo, Ford, Framaksel høyre",1633427934,,,90,PCE,19528000,58,0,626.4,,2441,1952.8
TRUE,DR10805,(OJ-VA-1694) - Drivledd,1633427935,,,90,PCE,5200000,19,5,205.2,,650,520
TRUE,DR10807,(ASM-H77R) -(MK-MI-2577)- Mellomaksel ledd,1633427936,,,90,PCE,5520000,3,4,32.4,,690,552
TRUE,DR10808,"MPM, Bensin System Cleaner, rengjøring av hele dr",1633427937,,,90,PCE,1192000,0,0,0,,149,119.2
TRUE,DR10810,(AAAAA) - Drivaksel framaksel venstre,1633427938,,,90,PCE,19200000,0,0,0,,,
TRUE,DR10811,DR11197,1633427939,,,90,PCE,26392000,0,0,0,,,
TRUE,DR10812,(HYCB-SAN) - (CB-HY-3000) - Mellomaksel lager,1633427940,,,90,PCE,8960000,21,2,226.8,,1120,896
TRUE,DR10816,(VO-243) Drivaksel høyre,1633427941,,,90,PCE,25000000,100,0,1080,,3125,2500
TRUE,DR10818,(BMCB189)- (CB-LR-003) Mellomaksel lager,1633427942,,,90,PCE,7992000,32,2,345.6,,999,799.2
TRUE,DR10820,(HONDA-5A)- (KD-PS-HO-03) - Mellomaksel,1633427943,,,90,PCE,68000000,265,0,2862,,8500,6800
TRUE,DR10821,(KD-PSMB05-06) Mellomaksel,1633427944,,,90,PCE,60000000,302,0,3261.6,,7500,6000
TRUE,DR10822,"(1210-MATA44) -Ytre drivknute, drivledd, leddsett, hjulside",1633427945,,,90,PCE,0,17,4,183.6,,960,768
TRUE,DR10823,postoppkrav,1633427946,,,90,PCE,392000,0,0,0,,,
TRUE,DR10824,(HYCB-TUC) -(CB-HY-123),1633427947,,,90,PCE,9280000,16,3,172.8,,1160,928
TRUE,DR10825,(OJ-TO-0219) - Drivledd,1633427948,,,90,PCE,10800000,28,2,302.4,,1350,1080
TRUE,DR10826,OJ-CT-1314 - Drivledd,1633427949,,,90,PCE,,16,2,172.8,,450,360
TRUE,DR10827,OJ-CT-1370 - Drivledd,1633427950,,,90,PCE,,16,3,172.8,,850,680
TRUE,DR10828,OJ-CT-1457 - Drivledd,1633427951,,,90,PCE,,19,6,205.2,,754,603.2
TRUE,DR10830,OJ-CT-1458 - Drivledd,1633427952,,,90,PCE,,22,2,237.6,,1133,906.4
TRUE,DR10831,OJ-CT-1470 - Drivledd,1633427953,,,90,PCE,,17,2,183.6,,743,594.4
TRUE,DR10832,OJ-CT-1780 - Drivledd,1633427954,,,90,PCE,,19,4,205.2,,740,592
TRUE,DR10833,OJ-CT-1764- Drivledd,1633427955,,,90,PCE,,25,2,270,,1190,952
TRUE,DR10834,OJ-CT-1948 - Drivledd,1633427956,,,90,PCE,,31,4,334.8,,999,799.2
TRUE,DR10837,OJ-CT-1431 - Drivledd,1633427957,,,90,PCE,,19,1,205.2,,650,520
TRUE,DR10838,OJ-CT-8877 (2510-3084B)- Drivledd,1633427958,,,90,PCE,,28,3,302.4,,1380,1104
TRUE,DR10839,OJ-CT-1958 - Drivledd,1633427959,,,90,PCE,,24,1,259.2,,679,543.2
TRUE,DR10840,OJ-BM-1954- Drivledd,1633427960,,,90,PCE,,33,2,356.4,,1399,1119.2
TRUE,DR10842,OJ-CT-1756 - Drivledd,1633427961,,,90,PCE,,21,2,226.8,,890,712
TRUE,DR10848,OJ-CT-1477- Drivledd,1633427962,,,90,PCE,,21,1,226.8,,754,603.2
TRUE,DR10850,OJ-DA-0568 - Drivledd,1633427963,,,90,PCE,,24,2,259.2,,1200,960
TRUE,DR10855,OJ-FD-1367 - Drivledd,1633427964,,,90,PCE,,28,7,302.4,,1322,1057.6
TRUE,DR10857,OJ-FD-1389 - Drivledd,1633427965,,,90,PCE,,17,1,183.6,,821,656.8
TRUE,DR10858,OJ-FD-1495 - Drivledd,1633427966,,,90,PCE,,19,2,205.2,,640,512
TRUE,DR10859,OJ-FD-1622 - Drivledd,1633427967,,,90,PCE,,19,1,205.2,,843,674.4
TRUE,DR10861,OJ-FD-1496 - Drivledd,1633427968,,,90,PCE,,19,2,205.2,,943,754.4
TRUE,DR10863,OJ-FD-1962 - Drivledd,1633427969,,,90,PCE,,37,2,399.6,,1250,1000
TRUE,DR10868,OJ-FD-1668 - Drivledd,1633427970,,,90,PCE,,22,2,237.6,,950,760
TRUE,DR10869,OJ-FD-1669 - Drivledd,1633427971,,,90,PCE,,18,2,194.4,,711,568.8
TRUE,DR10870,OJ-FD-1714 - Drivledd,1633427972,,,90,PCE,,21,4,226.8,,950,760
TRUE,DR10871,OJ-FD-1371- Drivledd,1633427973,,,90,PCE,,28,2,302.4,,1600,1280
TRUE,DR10873,OJ-FD-1467- Drivledd,1633427974,,,90,PCE,,22,3,237.6,,1000,800
TRUE,DR10874,OJ-FD-1443 - Drivledd,1633427975,,,90,PCE,,22,1,237.6,,949,759.2
TRUE,DR10875,OJ-FD-1963- Drivledd,1633427976,,,90,PCE,,36,2,388.8,,1290,1032
TRUE,DR10877,OJ-NI-0139 - Drivledd,1633427977,,,90,PCE,,18,4,194.4,,750,600
TRUE,DR10878,OJ-FD-1733 - Drivledd,1633427978,,,90,PCE,,19,1,205.2,,990,792
TRUE,DR10881,OJ-HO-0810 - Drivledd,1633427979,,,90,PCE,,16,1,172.8,,685,548
TRUE,DR10883,OJ-HO-0817 - Drivledd,1633427980,,,90,PCE,,21,1,226.8,,880,704
TRUE,DR10886,OJ-HO-0830 - Drivledd,1633427981,,,90,PCE,,19,1,205.2,,750,600
TRUE,DR10887,OJ-HO-0841 - Drivledd,1633427982,,,90,PCE,,21,1,226.8,,850,680
TRUE,DR10888,OJ-HO-0855 - Drivledd,1633427983,,,90,PCE,,23,3,248.4,,1170,936
TRUE,DR10896,OJ-HO-0860 - Drivledd,1633427984,,,90,PCE,,22,3,237.6,,825,660
TRUE,DR10897,OJ-HO-0869 - Drivledd,1633427985,,,90,PCE,,21,1,226.8,,1180,944
TRUE,DR10898,OJ-OP-1390 - Drivledd,1633427986,,,90,PCE,,20,12,216,,950,760
TRUE,DR10899,OJ-OP-1437 - Drivledd,1633427987,,,90,PCE,,16,4,172.8,,650,520
TRUE,DR10902,OJ-OP-1335 - Drivledd,1633427988,,,90,PCE,,16,1,172.8,,699,559.2
TRUE,DR10903,OJ-CT-1758 - Drivledd,1633427989,,,90,PCE,,19,2,205.2,,666,532.8
TRUE,DR10904,OJ-KA-0432 - Drivledd,1633427990,,,90,PCE,,26,1,280.8,,1250,1000
TRUE,DR10906,OJ-KA-0433 - Drivledd,1633427991,,,90,PCE,,28,1,302.4,,1250,1000
TRUE,DR10908,OJ-KA-0435 - Drivledd,1633427992,,,90,PCE,,22,1,237.6,,900,720
TRUE,DR10912,OJ-KA-0441 - Drivledd,1633427993,,,90,PCE,,23,2,248.4,,1018,814.4
TRUE,DR10913,OJ-KA-0448 - Drivledd,1633427994,,,90,PCE,,24,4,259.2,,789,631.2
TRUE,DR10920,OJ-KA-0676 - Drivledd,1633427995,,,90,PCE,,28,2,302.4,,1599,1279.2
TRUE,DR10925,OJ-KA-0510 -  (0510-038A44) - Drivledd,1633427996,,,90,PCE,,18,1,194.4,,1140,912
TRUE,DR10926,OJ-KA-2010 -(2210-NSPRA48)- Drivledd,1633427997,,,90,PCE,,40,1,432,,1390,1112
TRUE,DR10930,OJ-MZ-1475 - Drivledd,1633427998,,,90,PCE,,27,1,291.6,,850,680
TRUE,DR10932,OJ-MZ-0424 - Drivledd,1633427999,,,90,PCE,,31,1,334.8,,900,720
TRUE,DR10934,OJ-MZ-0429- Drivledd,1633428000,,,90,PCE,,25,1,270,,1145,916
TRUE,DR10936,OJ-MZ-0442- Drivledd,1633428001,,,90,PCE,,33,1,356.4,,990,792
TRUE,DR10937,OJ-MZ-0450- Drivledd,1633428002,,,90,PCE,,21,3,226.8,,1240,992
TRUE,DR10938,OJ-NI-0120- Drivledd,1633428003,,,90,PCE,,15,2,162,,750,600
TRUE,DR10945,OJ-MZ-0443 -(0510-M6A44)- Drivledd,1633428004,,,90,PCE,,26,2,280.8,,1250,1000
TRUE,DR10947,OJ-MZ-0451 -(0510-323BJ)- Drivledd,1633428005,,,90,PCE,,20,1,216,,790,632
TRUE,DR10949,OJ-MZ-0459 - Drivledd,1633428006,,,90,PCE,,17,1,183.6,,943,754.4
TRUE,DR10957,OJ-MZ-0285 -(0510-049)- Drivledd,1633428007,,,90,PCE,,19,1,205.2,,1210,968
TRUE,DR10959,OJ-MZ-0460 -(0510-014A44)- Drivledd,1633428008,,,90,PCE,,19,1,205.2,,899,719.2
TRUE,DR10960,OJ-MZ-9582 -(0510-044A44)- Drivledd,1633428009,,,90,PCE,,17,4,183.6,,1190,952
TRUE,DR10966,OJ-MZ-0481- Drivledd,1633428010,,,90,PCE,,15,1,162,,599,479.2
TRUE,DR10969,OJ-MZ-0490 - Drivledd,1633428011,,,90,PCE,,19,1,205.2,,572,457.6
TRUE,DR10970,OJ-MZ-0498- Drivledd,1633428012,,,90,PCE,,15,1,162,,599,479.2
TRUE,DR10974,Febest-(0210-T31M9) - Drivledd,1633428013,,,90,PCE,,22,3,237.6,,1680,1344
TRUE,DR10975,OJ-MI-3339 (0410-V97WRA50) - Drivledd,1633428014,,,90,PCE,,96,2,1036.8,,2860,2288
TRUE,DR10985,OJ-MZ-0496 - Drivledd,1633428015,,,90,PCE,,19,1,205.2,,691,552.8
TRUE,DR10986,OJ-MZ-0054 -(0510-052) - Drivledd,1633428016,,,90,PCE,,19,1,205.2,,999,799.2
TRUE,DR10988,OJ-MI-0672 - saknar på hemsidan,1633428017,,,90,PCE,,39,2,421.2,,,
TRUE,DR10991,OJ-NI-0148 - Drivledd,1633428018,,,90,PCE,,23,2,248.4,,1250,1000
TRUE,DR10992,OJ-NI-0152 - Drivledd,1633428019,,,90,PCE,,18,1,194.4,,750,600
TRUE,DR10998,OJ-NI-0169 -(0210-057A44) - Drivledd,1633428020,,,90,PCE,,18,7,194.4,,750,600
TRUE,DR11000,OJ-NI-0179 - Drivledd,1633428021,,,90,PCE,,23,1,248.4,,750,600
TRUE,DR11013,OJ-NI-0181 - Drivledd,1633428022,,,90,PCE,,17,1,183.6,,750,600
TRUE,DR11014,OJ-NI-0189 - Drivledd,1633428023,,,90,PCE,,17,2,183.6,,750,600
TRUE,DR11015,OJ-NI-0192 - Drivledd,1633428024,,,90,PCE,,18,4,194.4,,750,600
TRUE,DR11016,OJ-NI-0195- Drivledd,1633428025,,,90,PCE,,16,2,172.8,,650,520
TRUE,DR11018,OJ-NI-1190 -(0210-FX35) - Drivledd,1633428026,,,90,PCE,,34,2,367.2,,1190,952
TRUE,DR11019,OJ-NI-0136 - Drivledd,1633428027,,,90,PCE,,26,1,280.8,,750,600
TRUE,DR11020,OJ-NI-4828 -(0210-R51R)- Drivledd,1633428028,,,90,PCE,,50,2,540,,1790,1432
TRUE,DR11021,OJ-NI-3198 -(0210-T30RA44)-VARENR,1633428029,,,90,PCE,,20,1,216,,1320,1056
TRUE,DR11027,OJ-NI-0141 - Drivledd,1633428030,,,90,PCE,,15,1,162,,750,600
TRUE,DR11030,OJ-RN-1379 - Drivledd,1633428031,,,90,PCE,,19,4,205.2,,943,754.4
TRUE,DR11031,OJ-RN-1372 - Drivledd,1633428032,,,90,PCE,,21,2,226.8,,850,680
TRUE,DR11032,OJ-RN-1382- Drivledd,1633428033,,,90,PCE,,17,1,183.6,,950,760
TRUE,DR11036,OJ-RN-1915 - Drivledd,1633428034,,,90,PCE,,22,2,237.6,,850,680
TRUE,DR11037,OJ-RN-1919 - Drivledd,1633428035,,,90,PCE,,37,2,399.6,,1425,1140
TRUE,DR11043,OJ-RN-1426 - Drivledd,1633428036,,,90,PCE,,15,1,162,,954,763.2
TRUE,DR11045,OJ-RN-1904 - Drivledd,1633428037,,,90,PCE,,23,2,248.4,,1190,952
TRUE,DR11050,OJ-SZ-0727 - Drivledd,1633428038,,,90,PCE,,19,3,205.2,,750,600
TRUE,DR11052,OJ-SZ-0733 - Drivledd,1633428039,,,90,PCE,,20,2,216,,1320,1056
TRUE,DR11053,OJ-SY-1414 -(1410-RODA52)- Drivledd,1633428040,,,90,PCE,,41,3,442.8,,1680,1344
TRUE,DR11054,OJ-RN-1462- Drivledd,1633428041,,,90,PCE,,19,4,205.2,,750,600
TRUE,DR11056,OJ-RN-1976 - Drivledd,1633428042,,,90,PCE,,29,5,313.2,,1195,956
TRUE,DR11058,OJ-RN-1429 - Drivledd,1633428043,,,90,PCE,,19,1,205.2,,754,603.2
TRUE,DR11059,OJ-SY-0060 -(1410-NACTRA48)- Drivledd,1633428044,,,90,PCE,,17,1,183.6,,1390,1112
TRUE,DR11060,OJ-SY-1144 -(1410-KORA48)- Drivledd,1633428045,,,90,PCE,,58,2,626.4,,1840,1472
TRUE,DR11064,OJ-SZ-0711 -(0710-SY415A42)- Drivledd,1633428046,,,90,PCE,,15,2,162,,1120,896
TRUE,DR11065,OJ-SZ-0735 - Drivledd,1633428047,,,90,PCE,,21,2,226.8,,1250,1000
TRUE,DR11067,OJ-SY-0099 -(1410-NAA48)- Drivledd,1633428048,,,90,PCE,,49,1,529.2,,1760,1408
TRUE,DR11072,OJ-SZ-0713 (OJ-SZ-0716) - Drivledd,1633428049,,,90,PCE,,19,1,205.2,,699,559.2
TRUE,DR11074,OJ-SY-1041 (1410-REXII) - Drivledd,1633428050,,,90,PCE,,27,2,291.6,,1390,1112
TRUE,DR11079,OJ-SZ-0719 -- (0710-034) -- Drivledd,1633428051,,,90,PCE,,24,6,259.2,,1140,912
TRUE,DR11086,OJ-SZ-0728 - Drivledd,1633428052,,,90,PCE,,20,2,216,,1650,1320
TRUE,DR11088,OJ-SY-1451 -(1410-REXI)- Drivledd,1633428053,,,90,PCE,,23,1,248.4,,1356,1084.8
TRUE,DR11093,OJ-SY-1410 (1410-REXIIAWD) - Drivledd,1633428054,,,90,PCE,,16,1,172.8,,1490,1192
TRUE,DR11101,OJ-SB-0971 - Drivledd,1633428055,,,90,PCE,,20,1,216,,1700,1360
TRUE,DR11102,OJ-SB-0951 - Drivledd,1633428056,,,90,PCE,,21,1,226.8,,950,760
TRUE,DR11110,OJ-SB-0954 - Drivledd,1633428057,,,90,PCE,,20,4,216,,949,759.2
TRUE,DR11111,OJ-SB-0955 -(0810-008 )- Drivledd,1633428058,,,90,PCE,,20,2,216,,949,759.2
TRUE,DR11112,OJ-SA-1406 - Drivledd,1633428059,,,90,PCE,,22,2,237.6,,699,559.2
TRUE,DR11113,OJ-SA-1715 - Drivledd,1633428060,,,90,PCE,,19,2,205.2,,543,434.4
TRUE,DR11116,OJ-HY-0646 - Drivledd,1633428061,,,90,PCE,,20,7,216,,850,680
TRUE,DR11118,OJ-HY-0645 -(0410-V75A50 )-,1633428062,,,90,PCE,,22,2,237.6,,1200,960
TRUE,DR11120,OJ-HY-0619 - Drivledd,1633428063,,,90,PCE,,19,1,205.2,,750,600
TRUE,DR11121,OJ-HY-0616 - Drivledd,1633428064,,,90,PCE,,18,2,194.4,,650,520
TRUE,DR11122,OJ-HY-0628 - Drivledd,1633428065,,,90,PCE,,22,3,237.6,,1650,1320
TRUE,DR11123,OJ-HY-0631 - Drivledd,1633428066,,,90,PCE,,26,3,280.8,,990,792
TRUE,DR11124,OJ-HY-0648- Drivledd,1633428067,,,90,PCE,,20,2,216,,990,792
TRUE,DR11127,OJ-HY-0660 -(1210-TER)- Drivledd,1633428068,,,90,PCE,,31,1,334.8,,1249,999.2
TRUE,DR11149,OJ-HY-0643 - Drivledd,1633428069,,,90,PCE,,23,1,248.4,,990,792
TRUE,DR11159,OJ-HY-0627 - Drivledd,1633428070,,,90,PCE,,20,4,216,,850,680
TRUE,DR11160,OJ-HY-3580 -(1210-TUCMTA48)- Drivledd,1633428071,,,90,PCE,,18,1,194.4,,1590,1272
TRUE,DR11161,OJ-HY-9000 (1210-IX35A48R) - Drivledd,1633428072,,,90,PCE,,32,1,345.6,,1460,1168
TRUE,DR11162,OJ-HY-0632 -(1210-011 )- Drivledd,1633428073,,,90,PCE,,25,2,270,,1047,837.6
TRUE,DR11163,OJ-HY-0651 - Drivledd,1633428074,,,90,PCE,,25,3,270,,1789,1431.2
TRUE,DR11164,OJ-HY-1012 -(1210-TUCA48)- Drivledd,1633428075,,,90,PCE,,25,1,270,,1540,1232
TRUE,DR11165,OJ-HY-0668 - Drivledd,1633428076,,,90,PCE,,24,1,259.2,,990,792
TRUE,DR11166,OJ-HY-0658 - Drivledd,1633428077,,,90,PCE,,23,1,248.4,,1472,1177.6
